TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
33831,-114.14,82.11,-115.88,41.97,73.75,21.44,2.483,51
33845,-114.14,82.11,-115.88,41.98,73.77,21.46,2.488,56
33859,-114.29,82.08,-116.01,41.99,73.8,21.47,2.483,52
33874,-114.38,82.06,-116.09,41.99,73.8,21.47,2.483,59
33888,-114.42,82.05,-116.13,42.04,73.81,21.5,2.488,55
33902,-114.41,82.04,-116.12,42.06,73.83,21.53,2.488,51
33917,-114.47,82.03,-116.18,42.09,73.85,21.55,2.483,59
33931,-114.47,82.03,-116.18,42.12,73.87,21.57,2.493,67
33945,-114.48,82.03,-116.21,42.19,73.88,21.63,2.488,62
33960,-114.48,82.01,-116.24,42.19,73.88,21.63,2.483,58
33974,-114.48,82.01,-116.26,42.23,73.89,21.66,2.488,66
33988,-114.53,82,-116.33,42.27,73.89,21.69,2.488,67
34003,-114.53,82,-116.33,42.31,73.89,21.7,2.483,58
34017,-114.54,82,-116.37,42.35,73.9,21.73,2.483,57
34031,-114.56,82,-116.41,42.35,73.9,21.73,2.483,59
34045,-114.56,82.01,-116.45,42.4,73.89,21.76,2.488,56
34060,-114.46,82.03,-116.38,42.46,73.89,21.8,2.488,59
34074,-114.46,82.03,-116.38,42.48,73.88,21.8,2.488,57
34088,-114.42,82.04,-116.37,42.53,73.87,21.81,2.488,55
34103,-114.49,82.05,-116.47,42.53,73.87,21.81,2.488,53
34117,-114.51,82.06,-116.51,42.56,73.87,21.82,2.483,49
34131,-114.44,82.09,-116.45,42.6,73.86,21.85,2.483,46
34146,-114.44,82.09,-116.45,42.65,73.84,21.91,2.488,46
34160,-114.45,82.12,-116.47,42.67,73.82,21.94,2.488,46
34175,-114.4,82.16,-116.43,42.67,73.82,21.94,2.488,45
34188,-114.4,82.17,-116.41,42.67,73.82,21.94,2.488,46
34203,-114.44,82.2,-116.45,42.7,73.82,21.97,2.488,47
34218,-114.41,82.24,-116.43,42.74,73.81,22.02,2.488,44
34232,-114.41,82.24,-116.43,42.78,73.8,22.07,2.488,44
34246,-114.35,82.27,-116.37,42.78,73.8,22.07,2.493,48
34260,-114.36,82.29,-116.41,42.83,73.79,22.1,2.488,53
34275,-114.35,82.33,-116.44,42.84,73.77,22.08,2.488,49
34289,-114.33,82.36,-116.48,42.86,73.76,22.07,2.483,48
34304,-114.33,82.36,-116.48,42.88,73.75,22.03,2.488,47
34318,-114.38,82.38,-116.58,42.88,73.75,22.03,2.488,47
34332,-114.29,82.41,-116.56,42.89,73.73,22.01,2.488,52
34346,-114.33,82.43,-116.67,42.93,73.72,22,2.483,53
34361,-114.33,82.45,-116.73,42.95,73.71,21.98,2.493,54
34375,-114.33,82.45,-116.73,42.98,73.7,21.99,2.488,54
34389,-114.32,82.47,-116.73,42.98,73.7,21.99,2.488,57
34403,-114.25,82.48,-116.69,43,73.7,21.99,2.493,62
34418,-114.17,82.49,-116.64,43.03,73.69,22.01,2.493,62
34432,-114.14,82.49,-116.6,43.05,73.69,22.02,2.493,63
34447,-114.14,82.49,-116.6,43.08,73.69,22.04,2.488,61
34461,-114.21,82.48,-116.67,43.07,73.69,22.02,2.493,58
34476,-114.22,82.48,-116.67,43.07,73.69,22.02,2.493,55
34490,-114.22,82.48,-116.69,43.11,73.69,22.04,2.493,57
34504,-114.35,82.48,-116.84,43.18,73.68,22.09,2.488,52
34519,-114.43,82.48,-116.94,43.24,73.67,22.13,2.488,49
34533,-114.43,82.48,-116.94,43.32,73.67,22.19,2.488,53
34547,-114.53,82.48,-117.08,43.32,73.67,22.19,2.493,54
34561,-114.59,82.49,-117.19,43.38,73.66,22.24,2.493,52
34576,-114.56,82.5,-117.17,43.44,73.66,22.29,2.493,49
34590,-114.5,82.5,-117.11,43.49,73.67,22.35,2.493,52
34605,-114.5,82.5,-117.11,43.53,73.68,22.4,2.488,58
34619,-114.54,82.5,-117.12,43.53,73.68,22.4,2.493,55
34633,-114.42,82.5,-116.99,43.56,73.69,22.45,2.493,58
34647,-114.36,82.48,-116.92,43.56,73.69,22.47,2.488,63
34662,-114.33,82.48,-116.89,43.55,73.68,22.47,2.488,64
34677,-114.33,82.48,-116.89,43.56,73.68,22.49,2.488,62
34690,-114.28,82.48,-116.83,43.56,73.68,22.49,2.493,67
34704,-114.14,82.48,-116.7,43.55,73.69,22.46,2.488,62
34719,-114.16,82.47,-116.74,43.52,73.7,22.4,2.488,59
34734,-114.1,82.46,-116.73,43.5,73.7,22.34,2.493,72
34748,-114.1,82.46,-116.73,43.45,73.71,22.26,2.493,67
34762,-114.01,82.46,-116.69,43.45,73.71,22.26,2.488,63
34776,-113.99,82.45,-116.72,43.44,73.71,22.22,2.493,64
34791,-113.92,82.45,-116.67,43.43,73.72,22.19,2.493,57
34805,-113.79,82.44,-116.56,43.41,73.72,22.16,2.493,59
34820,-113.77,82.43,-116.52,43.38,73.73,22.14,2.493,53
34834,-113.77,82.43,-116.52,43.38,73.73,22.14,2.493,54
34848,-113.7,82.41,-116.45,43.37,73.74,22.14,2.493,51
34862,-113.69,82.4,-116.43,43.38,73.75,22.15,2.493,49
34877,-113.6,82.39,-116.35,43.37,73.75,22.13,2.493,46
34891,-113.57,82.39,-116.32,43.37,73.75,22.13,2.493,51
34906,-113.57,82.39,-116.32,43.37,73.75,22.13,2.488,50
34920,-113.56,82.4,-116.31,43.37,73.75,22.13,2.493,48
34934,-113.59,82.4,-116.35,43.36,73.75,22.11,2.493,49
34948,-113.57,82.4,-116.33,43.37,73.76,22.11,2.493,51
34963,-113.55,82.4,-116.32,43.39,73.76,22.14,2.493,49
34977,-113.55,82.4,-116.32,43.38,73.76,22.14,2.493,51
34991,-113.47,82.41,-116.24,43.38,73.76,22.14,2.488,47
35005,-113.28,82.42,-116.04,43.37,73.77,22.12,2.488,54
35020,-113.1,82.42,-115.85,43.31,73.77,22.09,2.493,51
35034,-113.11,82.41,-115.87,43.2,73.76,22.02,2.488,49
35049,-113.11,82.41,-115.87,43.1,73.76,21.93,2.483,54
35063,-113.14,82.39,-115.93,43.1,73.76,21.93,2.493,54
35077,-113.15,82.39,-116.04,43.09,73.75,21.86,2.488,52
35091,-113.13,82.43,-116.16,43.07,73.73,21.78,2.483,52
35106,-113.14,82.45,-116.26,43.06,73.72,21.7,2.488,54
35121,-113.14,82.45,-116.26,43.02,73.72,21.61,2.488,51
35135,-113.15,82.45,-116.32,43.02,73.72,21.61,2.488,48
35148,-113.11,82.45,-116.27,43.01,73.73,21.59,2.488,53
35163,-113.13,82.44,-116.27,43.02,73.74,21.64,2.488,48
35178,-113.14,82.43,-116.25,43.1,73.74,21.74,2.488,51
35192,-113.15,82.45,-116.22,43.13,73.74,21.8,2.488,53
35207,-113.15,82.45,-116.22,43.13,73.74,21.8,2.493,50
35220,-113.17,82.45,-116.18,43.17,73.74,21.85,2.493,48
35235,-113.24,82.45,-116.22,43.18,73.74,21.87,2.488,49
35249,-113.16,82.46,-116.14,43.22,73.74,21.89,2.488,48
35264,-113.15,82.46,-116.13,43.26,73.75,21.92,2.493,45
35278,-113.15,82.46,-116.13,43.26,73.75,21.92,2.488,50
35292,-113.26,82.47,-116.26,43.3,73.74,21.93,2.493,50
35306,-113.29,82.48,-116.32,43.35,73.72,21.94,2.488,53
35321,-113.25,82.49,-116.3,43.39,73.71,21.94,2.488,53
35335,-113.25,82.49,-116.32,43.41,73.7,21.94,2.493,50
35350,-113.25,82.49,-116.32,43.41,73.7,21.94,2.488,48
35363,-113.36,82.49,-116.44,43.45,73.69,21.96,2.488,51
35378,-113.42,82.5,-116.49,43.49,73.69,22.01,2.488,57
35392,-113.44,82.5,-116.48,43.56,73.69,22.08,2.493,55
35457,-113.48,82.5,-116.5,43.6,73.69,22.14,2.488,51
35471,-113.57,82.49,-116.56,43.61,73.68,22.18,2.493,49
35486,-113.5,82.49,-116.46,43.63,73.68,22.2,2.493,53
35500,-113.52,82.49,-116.47,43.65,73.68,22.21,2.493,49
35514,-113.46,82.5,-116.42,43.65,73.67,22.21,2.493,46
35529,-113.5,82.5,-116.45,43.65,73.66,22.21,2.488,45
35543,-113.57,82.5,-116.51,43.69,73.65,22.24,2.493,44
35558,-113.59,82.52,-116.52,43.69,73.65,22.24,2.493,53
35572,-113.58,82.53,-116.52,43.7,73.65,22.26,2.488,52
35587,-113.61,82.55,-116.53,43.69,73.64,22.26,2.493,59
35601,-113.64,82.56,-116.54,43.7,73.63,22.28,2.493,63
35616,-113.67,82.56,-116.56,43.71,73.62,22.29,2.493,59
35630,-113.6,82.58,-116.5,43.73,73.61,22.3,2.493,56
35644,-113.65,82.6,-116.54,43.76,73.59,22.33,2.493,52
35659,-113.77,82.63,-116.66,43.81,73.57,22.37,2.493,54
35673,-113.78,82.66,-116.66,43.88,73.56,22.45,2.493,51
35688,-113.83,82.69,-116.7,43.95,73.53,22.54,2.493,51
35702,-113.83,82.69,-116.7,43.95,73.53,22.54,2.493,50
35716,-113.88,82.71,-116.74,44.03,73.51,22.64,2.493,48
35730,-113.86,82.74,-116.71,44.09,73.48,22.71,2.493,49
35744,-113.91,82.77,-116.74,44.13,73.45,22.76,2.493,45
35759,-113.98,82.79,-116.78,44.19,73.43,22.83,2.488,48
35773,-113.98,82.79,-116.78,44.19,73.43,22.83,2.493,46
35787,-114.14,82.81,-116.92,44.28,73.4,22.92,2.488,50
35801,-114.2,82.84,-116.95,44.34,73.37,23.01,2.488,47
35815,-114.22,82.87,-116.93,44.43,73.35,23.13,2.493,44
35830,-114.18,82.89,-116.87,44.48,73.33,23.21,2.488,48
35844,-114.18,82.89,-116.87,44.48,73.33,23.21,2.493,51
35858,-114.31,82.91,-116.96,44.53,73.31,23.29,2.488,48
35872,-114.48,82.94,-117.08,44.58,73.29,23.37,2.488,50
35887,-114.5,82.96,-117.06,44.63,73.28,23.44,2.493,54
35901,-114.48,82.99,-117.01,44.65,73.28,23.48,2.488,50
35916,-114.48,82.99,-117.01,44.65,73.28,23.48,2.488,57
35929,-114.42,83.01,-116.91,44.68,73.28,23.52,2.493,54
35944,-114.47,83.02,-116.94,44.69,73.28,23.56,2.488,50
35959,-114.52,83.02,-116.96,44.7,73.28,23.58,2.493,49
35973,-114.48,83.04,-116.89,44.7,73.28,23.6,2.488,49
35988,-114.48,83.04,-116.89,44.7,73.28,23.6,2.493,48
36002,-114.33,83.05,-116.73,44.68,73.28,23.6,2.488,50
36016,-114.27,83.07,-116.65,44.68,73.27,23.61,2.493,46
36031,-114.21,83.08,-116.58,44.64,73.28,23.57,2.488,44
36046,-114.12,83.08,-116.48,44.62,73.29,23.54,2.488,45
36060,-114.09,83.08,-116.45,44.62,73.29,23.54,2.493,45
36074,-114.09,83.08,-116.45,44.6,73.3,23.51,2.488,45
36089,-114.03,83.09,-116.42,44.55,73.3,23.46,2.493,46
36103,-114.02,83.08,-116.42,44.5,73.31,23.4,2.488,46
36118,-114.02,83.06,-116.43,44.46,73.32,23.36,2.488,46
36133,-113.95,83.05,-116.37,44.42,73.33,23.32,2.488,43
36147,-113.95,83.05,-116.37,44.42,73.33,23.32,2.488,48
36161,-113.91,83.04,-116.32,44.38,73.35,23.28,2.493,49
36176,-113.95,83.03,-116.35,44.36,73.36,23.24,2.488,48
36190,-113.91,83.02,-116.32,44.34,73.37,23.21,2.493,48
36205,-113.91,83.01,-116.33,44.28,73.38,23.15,2.493,46
36220,-113.85,83,-116.28,44.28,73.38,23.15,2.493,44
36234,-113.85,83,-116.28,44.28,73.39,23.12,2.493,44
36248,-113.91,82.98,-116.37,44.27,73.4,23.1,2.493,43
36263,-113.93,82.98,-116.4,44.26,73.42,23.06,2.493,46
36278,-113.81,82.98,-116.31,44.25,73.43,23.03,2.493,48
36292,-113.9,82.97,-116.41,44.26,73.43,23.02,2.493,48
36307,-113.9,82.97,-116.41,44.26,73.43,23.02,2.488,50
36321,-113.89,82.95,-116.41,44.25,73.44,22.98,2.488,52
36336,-113.91,82.91,-116.46,44.22,73.44,22.91,2.488,50
36350,-113.83,82.88,-116.45,44.2,73.43,22.84,2.488,49
36365,-113.79,82.84,-116.49,44.2,73.42,22.79,2.488,53
36380,-113.82,82.82,-116.6,44.2,73.42,22.79,2.483,51
36394,-113.82,82.82,-116.6,44.2,73.41,22.73,2.483,54
36409,-113.86,82.8,-116.69,44.21,73.38,22.7,2.488,53
36423,-113.77,82.8,-116.62,44.22,73.36,22.7,2.488,50
36438,-113.66,82.79,-116.5,44.21,73.35,22.7,2.488,52
36453,-113.64,82.78,-116.45,44.15,73.34,22.68,2.488,49
36468,-113.64,82.76,-116.38,44.15,73.34,22.68,2.483,50
36482,-113.64,82.76,-116.38,44.14,73.34,22.71,2.488,48
36496,-113.58,82.76,-116.25,44.15,73.34,22.78,2.488,48
36511,-113.56,82.77,-116.14,44.16,73.34,22.85,2.488,49
36526,-113.48,82.77,-116,44.14,73.35,22.86,2.483,56
36541,-113.41,82.78,-115.9,44.14,73.35,22.86,2.488,51
36555,-113.41,82.78,-115.9,44.11,73.36,22.83,2.488,49
36569,-113.33,82.79,-115.85,44.08,73.36,22.78,2.488,48
36584,-113.28,82.8,-115.84,44.05,73.35,22.72,2.488,45
36599,-113.18,82.81,-115.78,44.03,73.34,22.68,2.483,46
36614,-113.03,82.83,-115.65,44.02,73.33,22.67,2.483,45
36629,-113.06,82.84,-115.68,44.02,73.33,22.67,2.483,43
36643,-113.06,82.84,-115.68,44,73.33,22.65,2.483,43
36657,-113.01,82.84,-115.63,43.98,73.33,22.62,2.483,42
36672,-112.97,82.84,-115.59,43.97,73.33,22.6,2.488,41
36687,-112.95,82.84,-115.57,43.96,73.33,22.58,2.488,47
36701,-112.87,82.85,-115.5,43.94,73.33,22.54,2.488,47
36716,-112.84,82.87,-115.48,43.94,73.33,22.54,2.488,45
36731,-112.84,82.87,-115.48,43.91,73.34,22.49,2.488,47
36745,-112.79,82.87,-115.46,43.89,73.34,22.44,2.488,48
36760,-112.74,82.88,-115.44,43.87,73.33,22.4,2.488,45
36774,-112.57,82.9,-115.3,43.85,73.34,22.35,2.488,42
36789,-112.46,82.91,-115.23,43.85,73.34,22.35,2.483,45
36803,-112.46,82.91,-115.23,43.81,73.34,22.28,2.488,48
36818,-112.4,82.9,-115.22,43.78,73.34,22.21,2.488,48
36832,-112.36,82.88,-115.23,43.74,73.33,22.13,2.488,47
36847,-112.26,82.88,-115.18,43.72,73.33,22.06,2.483,45
36862,-112.21,82.89,-115.18,43.68,73.33,21.98,2.493,44
36877,-112.18,82.89,-115.18,43.68,73.33,21.98,2.488,47
36891,-112.18,82.89,-115.18,43.63,73.33,21.9,2.488,45
36905,-112.11,82.88,-115.16,43.56,73.34,21.79,2.488,43
36920,-112.03,82.86,-115.11,43.5,73.34,21.7,2.488,46
36935,-111.99,82.86,-115.11,43.46,73.35,21.63,2.483,43
36950,-111.88,82.85,-115.04,43.46,73.35,21.63,2.488,49
36964,-111.82,82.85,-115.01,43.44,73.36,21.58,2.493,46
36979,-111.82,82.85,-115.01,43.39,73.37,21.51,2.488,46
36993,-111.84,82.84,-115.06,43.36,73.38,21.45,2.488,45
37008,-111.94,82.83,-115.18,43.29,73.38,21.37,2.493,43
37023,-112.02,82.83,-115.28,43.26,73.4,21.32,2.488,42
37038,-112.03,82.83,-115.31,43.26,73.4,21.32,2.488,46
37052,-112,82.82,-115.29,43.22,73.4,21.27,2.493,45
37067,-112,82.82,-115.29,43.16,73.4,21.2,2.493,49
37081,-111.97,82.81,-115.28,43.13,73.4,21.16,2.493,46
37096,-111.97,82.8,-115.28,43.13,73.41,21.14,2.493,44
37110,-111.97,82.78,-115.31,43.14,73.41,21.12,2.488,42
37125,-111.97,82.78,-115.35,43.14,73.41,21.12,2.488,41
37140,-111.97,82.78,-115.35,43.16,73.41,21.1,2.488,41
37154,-111.94,82.78,-115.35,43.21,73.4,21.12,2.488,42
37168,-111.99,82.78,-115.38,43.25,73.4,21.17,2.488,48
37183,-112.02,82.79,-115.39,43.29,73.4,21.21,2.488,46
37198,-112.1,82.8,-115.47,43.29,73.4,21.21,2.493,44
37213,-112.06,82.8,-115.45,43.33,73.41,21.25,2.488,42
37227,-112.06,82.8,-115.45,43.34,73.42,21.25,2.488,41
37242,-111.98,82.8,-115.4,43.36,73.42,21.25,2.488,40
37257,-112.07,82.8,-115.48,43.39,73.43,21.28,2.493,40
37272,-112.17,82.8,-115.56,43.42,73.44,21.31,2.488,39
37286,-112.27,82.8,-115.65,43.42,73.44,21.31,2.493,43
37301,-112.4,82.79,-115.78,43.44,73.44,21.32,2.493,44
37315,-112.4,82.79,-115.78,43.45,73.44,21.32,2.488,48
37330,-112.39,82.79,-115.79,43.46,73.45,21.34,2.488,49
37344,-112.37,82.79,-115.78,43.49,73.46,21.36,2.488,49
37359,-112.47,82.79,-115.89,43.5,73.46,21.37,2.488,49
37374,-112.54,82.79,-115.95,43.5,73.46,21.37,2.493,46
37388,-112.54,82.79,-115.95,43.52,73.47,21.38,2.488,45
37402,-112.58,82.79,-115.97,43.53,73.47,21.39,2.493,48
37417,-112.59,82.78,-115.97,43.54,73.47,21.42,2.493,49
37432,-112.65,82.79,-116.03,43.57,73.48,21.47,2.493,51
37447,-112.67,82.79,-116.03,43.57,73.48,21.47,2.488,49
37461,-112.66,82.79,-116.01,43.59,73.48,21.48,2.493,45
37476,-112.66,82.79,-116.01,43.6,73.48,21.48,2.493,49
37490,-112.78,82.79,-116.13,43.61,73.48,21.49,2.493,49
37505,-112.76,82.79,-116.1,43.63,73.48,21.51,2.493,45
37520,-112.87,82.79,-116.21,43.64,73.49,21.51,2.493,44
37535,-113,82.79,-116.35,43.64,73.49,21.51,2.493,44
37549,-113.16,82.78,-116.53,43.66,73.49,21.51,2.493,45
37564,-113.16,82.78,-116.53,43.7,73.5,21.54,2.488,43
37578,-113.26,82.78,-116.64,43.73,73.5,21.53,2.493,44
37593,-113.32,82.78,-116.75,43.78,73.5,21.51,2.488,43
37608,-113.33,82.79,-116.85,43.78,73.5,21.51,2.493,52
37622,-113.37,82.79,-116.97,43.82,73.49,21.46,2.493,48
37637,-113.42,82.8,-117.11,43.87,73.47,21.41,2.493,45
37652,-113.42,82.8,-117.11,43.92,73.46,21.4,2.488,43
37666,-113.42,82.81,-117.18,43.96,73.45,21.38,2.493,46
37681,-113.49,82.81,-117.32,44.02,73.44,21.39,2.488,47
37695,-113.61,82.81,-117.48,44.02,73.44,21.39,2.488,48
37710,-113.7,82.82,-117.6,44.07,73.43,21.38,2.488,44
37724,-113.7,82.82,-117.6,44.14,73.43,21.43,2.488,43
37739,-113.78,82.83,-117.68,44.19,73.43,21.48,2.488,45
37753,-113.89,82.84,-117.8,44.24,73.43,21.53,2.488,44
37768,-113.97,82.85,-117.87,44.28,73.44,21.58,2.488,43
37783,-114.06,82.86,-117.91,44.28,73.44,21.58,2.493,49
37797,-114.08,82.87,-117.85,44.3,73.44,21.64,2.488,48
37812,-114.08,82.87,-117.85,44.3,73.45,21.68,2.488,45
37826,-114.02,82.87,-117.76,44.31,73.46,21.71,2.493,48
37841,-114.01,82.86,-117.75,44.33,73.45,21.72,2.488,48
37856,-114.12,82.87,-117.88,44.33,73.45,21.72,2.488,50
37870,-114.07,82.88,-117.82,44.38,73.45,21.77,2.493,48
37885,-113.99,82.89,-117.71,44.39,73.45,21.79,2.488,49
37900,-113.99,82.89,-117.71,44.37,73.45,21.8,2.488,47
37914,-113.98,82.88,-117.67,44.34,73.44,21.81,2.493,45
37929,-113.93,82.88,-117.59,44.32,73.44,21.81,2.493,43
37944,-113.94,82.87,-117.55,44.32,73.44,21.81,2.493,44
37958,-113.82,82.88,-117.39,44.29,73.44,21.82,2.488,49
37973,-113.82,82.88,-117.39,44.3,73.43,21.87,2.488,45
37987,-113.81,82.88,-117.33,44.29,73.44,21.88,2.493,45
38002,-113.72,82.89,-117.21,44.25,73.44,21.84,2.493,43
38017,-113.65,82.88,-117.14,44.25,73.44,21.84,2.488,42
38031,-113.57,82.88,-117.07,44.22,73.43,21.82,2.488,43
38046,-113.54,82.89,-117.04,44.19,73.43,21.78,2.488,45
38060,-113.54,82.89,-117.04,44.18,73.42,21.76,2.488,46
38075,-113.6,82.88,-117.11,44.16,73.42,21.74,2.488,47
38089,-113.57,82.88,-117.08,44.14,73.41,21.71,2.493,44
38104,-113.55,82.88,-117.08,44.14,73.41,21.71,2.488,42
38119,-113.48,82.89,-117.04,44.11,73.41,21.66,2.493,46
38133,-113.47,82.91,-117.07,44.12,73.4,21.63,2.488,45
38193,-113.53,82.92,-117.13,44.11,73.4,21.61,2.488,46
38208,-113.53,82.93,-117.16,44.11,73.39,21.59,2.488,50
38223,-113.5,82.93,-117.15,44.11,73.39,21.59,2.488,47
38238,-113.46,82.93,-117.11,44.12,73.38,21.59,2.488,46
38253,-113.44,82.94,-117.09,44.13,73.38,21.6,2.493,47
38267,-113.41,82.96,-117.06,44.14,73.38,21.61,2.493,49
38282,-113.48,82.97,-117.12,44.18,73.38,21.65,2.493,46
38297,-113.66,82.97,-117.26,44.19,73.38,21.68,2.488,48
38311,-113.72,82.97,-117.26,44.21,73.39,21.74,2.493,45
38326,-113.83,82.97,-117.32,44.23,73.39,21.82,2.488,46
38341,-113.93,82.98,-117.34,44.26,73.38,21.93,2.488,46
38355,-114.07,82.99,-117.37,44.29,73.38,22.07,2.493,45
38370,-114.18,83,-117.32,44.32,73.38,22.23,2.493,47
38385,-114.12,83.01,-117.11,44.35,73.4,22.39,2.493,51
38400,-114.13,83.02,-116.99,44.38,73.41,22.54,2.493,48
38414,-114.13,83.02,-116.99,44.39,73.44,22.64,2.488,47
38428,-114.08,83.01,-116.83,44.4,73.46,22.71,2.498,47
38443,-114.13,82.99,-116.8,44.4,73.46,22.71,2.493,50
38457,-114.12,82.99,-116.74,44.41,73.48,22.77,2.493,52
38472,-114.1,82.99,-116.7,44.45,73.49,22.81,2.493,52
38487,-114.07,82.99,-116.68,44.48,73.5,22.83,2.488,50
38502,-114.07,82.99,-116.68,44.51,73.5,22.84,2.488,46
38516,-114.13,83,-116.76,44.57,73.5,22.88,2.493,50
38530,-114.21,83.01,-116.83,44.57,73.5,22.88,2.493,46
38544,-114.21,83.03,-116.82,44.6,73.5,22.92,2.488,47
38559,-114.31,83.03,-116.92,44.64,73.5,22.97,2.488,47
38574,-114.31,83.03,-116.92,44.67,73.51,22.99,2.488,48
38588,-114.21,83.04,-116.81,44.68,73.52,22.99,2.493,52
38603,-114.22,83.04,-116.83,44.68,73.52,22.99,2.493,49
38617,-114.28,83.04,-116.9,44.7,73.53,22.98,2.488,49
38631,-114.25,83.04,-116.89,44.68,73.53,22.92,2.488,46
38646,-114.32,83.04,-116.99,44.7,73.54,22.91,2.493,47
38661,-114.32,83.04,-116.99,44.73,73.54,22.91,2.498,47
38675,-114.33,83.04,-117.03,44.74,73.55,22.89,2.493,49
38690,-114.27,83.04,-117.01,44.74,73.55,22.89,2.493,47
38704,-114.31,83.03,-117.08,44.73,73.56,22.85,2.493,46
38718,-114.37,83.02,-117.17,44.77,73.55,22.84,2.488,45
38733,-114.37,83.02,-117.17,44.77,73.55,22.82,2.493,45
38747,-114.31,83.03,-117.16,44.78,73.55,22.81,2.493,45
38762,-114.2,83.03,-117.07,44.78,73.55,22.81,2.493,52
38776,-114.3,83.02,-117.15,44.82,73.56,22.84,2.493,50
38791,-114.4,83.02,-117.22,44.82,73.56,22.86,2.493,48
38806,-114.33,83,-117.13,44.83,73.57,22.87,2.493,44
38820,-114.33,83,-117.13,44.81,73.6,22.84,2.493,42
38835,-114.32,82.98,-117.11,44.81,73.6,22.84,2.488,46
38849,-114.45,82.95,-117.22,44.83,73.6,22.86,2.493,48
38863,-114.46,82.96,-117.24,44.87,73.61,22.91,2.493,44
38878,-114.44,82.96,-117.23,44.87,73.61,22.93,2.493,53
38893,-114.44,82.96,-117.23,44.89,73.62,22.92,2.488,49
38907,-114.44,82.97,-117.25,44.87,73.64,22.89,2.493,51
38922,-114.36,82.97,-117.18,44.87,73.64,22.89,2.498,51
38936,-114.34,82.96,-117.17,44.82,73.64,22.81,2.493,47
38950,-114.3,82.97,-117.14,44.81,73.65,22.77,2.493,51
38965,-114.24,82.97,-117.12,44.79,73.66,22.73,2.493,54
38980,-114.24,82.97,-117.12,44.8,73.66,22.71,2.493,51
38994,-114.21,82.98,-117.13,44.8,73.66,22.71,2.493,53
39008,-114.22,82.98,-117.18,44.79,73.66,22.67,2.488,51
39023,-114.18,82.98,-117.17,44.77,73.65,22.59,2.493,54
39038,-114.06,82.98,-117.08,44.74,73.66,22.52,2.493,52
39053,-114.06,82.98,-117.08,44.7,73.65,22.42,2.493,58
39067,-114.05,83,-117.12,44.66,73.65,22.32,2.493,53
39082,-114.04,83.01,-117.16,44.66,73.65,22.32,2.498,49
39096,-114.03,83.02,-117.18,44.63,73.64,22.23,2.493,49
39111,-114.02,83.02,-117.21,44.63,73.63,22.21,2.493,51
39126,-114.04,83.06,-117.26,44.64,73.61,22.2,2.498,48
39141,-114.04,83.06,-117.26,44.65,73.62,22.2,2.493,52
39155,-113.87,83.08,-117.11,44.65,73.62,22.2,2.493,56
39169,-113.79,83.11,-117.05,44.63,73.61,22.16,2.498,52
39184,-113.73,83.14,-117.01,44.61,73.61,22.1,2.498,55
39199,-113.64,83.14,-116.95,44.57,73.61,22.03,2.498,54
39213,-113.75,83.12,-117.1,44.58,73.61,22.01,2.498,51
39228,-113.75,83.12,-117.1,44.58,73.6,22,2.498,50
39243,-113.84,83.12,-117.22,44.58,73.6,22,2.498,48
39257,-113.8,83.14,-117.21,44.6,73.59,22.01,2.498,49
39272,-113.74,83.14,-117.14,44.61,73.59,22.01,2.498,48
39286,-113.77,83.14,-117.18,44.61,73.59,22,2.498,50
39301,-113.77,83.14,-117.18,44.61,73.58,21.99,2.498,49
39315,-113.8,83.15,-117.23,44.66,73.58,22.02,2.498,49
39330,-113.86,83.15,-117.3,44.66,73.58,22.02,2.498,48
39344,-113.93,83.15,-117.38,44.7,73.58,22.05,2.493,45
39359,-113.97,83.16,-117.43,44.72,73.57,22.07,2.498,49
39374,-113.93,83.17,-117.42,44.74,73.56,22.09,2.493,48
39389,-113.93,83.17,-117.42,44.76,73.56,22.08,2.498,48
39403,-113.95,83.18,-117.43,44.76,73.56,22.08,2.498,48
39417,-113.99,83.17,-117.48,44.75,73.57,22.05,2.498,48
39432,-114.07,83.17,-117.55,44.76,73.56,22.06,2.493,44
39447,-114.2,83.17,-117.68,44.77,73.56,22.09,2.498,43
39462,-114.12,83.18,-117.59,44.81,73.56,22.13,2.493,52
39477,-114.12,83.18,-117.59,44.84,73.55,22.18,2.498,52
39491,-114.12,83.2,-117.57,44.84,73.55,22.18,2.498,50
39505,-114.12,83.22,-117.53,44.87,73.55,22.22,2.498,47
39520,-114.17,83.23,-117.56,44.86,73.56,22.24,2.493,44
39535,-114.03,83.26,-117.4,44.88,73.56,22.28,2.498,44
39550,-113.97,83.29,-117.35,44.88,73.56,22.29,2.493,47
39564,-113.97,83.29,-117.35,44.89,73.56,22.3,2.498,45
39579,-114,83.29,-117.37,44.89,73.56,22.3,2.498,45
39593,-114.07,83.29,-117.45,44.94,73.55,22.33,2.498,44
39608,-114.15,83.3,-117.54,44.95,73.54,22.34,2.493,44
39623,-114.15,83.31,-117.55,44.98,73.53,22.36,2.498,43
39637,-114.15,83.31,-117.55,45.02,73.52,22.37,2.498,46
39652,-114.15,83.33,-117.59,45.02,73.52,22.37,2.498,44
39666,-114.23,83.34,-117.69,45.04,73.51,22.36,2.498,47
39681,-114.35,83.35,-117.84,45.08,73.5,22.37,2.498,48
39695,-114.42,83.35,-117.92,45.11,73.49,22.38,2.498,48
